Area,Address,Price,Price(USD),Cluster,Parking,Warehouse,Elevator,Room
100.0,Punak,4300000000.0,143333.33,0,True,True,True,2
106.0,Pardis,560000000.0,18666.670000000013,0,True,True,True,2
105.0,Shahran,3750000000.0,125000.0,0,True,True,True,2
75.0,Shahran,3650000000.0,121666.67,0,True,True,True,2
84.0,Shahran,3050000000.0,101666.67,0,True,True,True,3
90.0,Shahr-e-Ziba,3150000000.0,105000.0,0,True,True,True,2
66.0,Ostad Moein,1580000000.0,52666.67,3,True,False,True,2
130.0,Northern Suhrawardi,7800000000.0,260000.0,0,True,True,True,3
101.0,Central Janatabad,4700000000.0,156666.67,0,True,True,True,2
103.0,Shahran,3220000000.0,107333.33,1,False,True,False,2
60.0,Pirouzi,1450000000.0,48333.33,2,True,True,False,2
123.0,Persian Gulf Martyrs Lake,360000000.0,12000.0,0,True,True,True,2
70.0,Punak,2700000000.0,90000.0,0,True,True,True,2
105.0,Pardis,540000000.0,18000.0,0,True,True,True,2
87.0,Pardis,810000000.0,27000.0,5,False,False,True,2
104.0,Pardis,590000000.0,19666.670000000013,0,True,True,True,2
105.0,Pardis,555000000.0,18500.0,0,True,True,True,2
108.0,Shams Abad,4550000000.0,151666.67,0,True,True,True,2
105.0,Pardis,540000000.0,18000.0,0,True,True,True,2
75.0,Central Janatabad,2750000000.0,91666.67,2,True,True,False,2
108.0,Shams Abad,4130000000.0,137666.67,0,True,True,True,2
105.0,Pardis,550000000.0,18333.329999999987,0,True,True,True,2
116.0,West Ferdows Boulevard,5050000000.0,168333.33,0,True,True,True,2
43.0,Shams Abad,1800000000.0,60000.0,0,True,True,True,1
64.0,Jeyhoon,920000000.0,30666.670000000013,1,False,True,False,2
48.0,Salsabil,1048000000.0,34933.32999999999,2,True,True,False,1
134.0,Andisheh,1100000000.0,36666.67000000001,0,True,True,True,3
134.0,Andisheh,1100000000.0,36666.67000000001,0,True,True,True,3
100.0,Pardis,650000000.0,21666.670000000013,4,False,False,False,2
48.0,Salsabil,995000000.0,33166.67000000001,2,True,True,False,1
105.0,Andisheh,1100000000.0,36666.67000000001,1,False,True,False,2
105.0,Pardis,550000000.0,18333.329999999987,0,True,True,True,2
86.0,Pardis,780000000.0,26000.0,0,True,True,True,2
130.0,West Pars,6760000000.0,225333.33,0,True,True,True,3
87.0,Pardis,960000000.0,32000.0,0,True,True,True,2
80.0,Shahrake Qods,1199999999.9999995,39999.99999999997,1,False,True,False,2
112.0,Yousef Abad,5600000000.0,186666.67,0,True,True,True,2
120.0,Pardis,1800000000.0,60000.0,2,True,True,False,2
125.0,Pardis,2100000000.0,70000.0,0,True,True,True,2
100.0,Pirouzi,2600000000.0,86666.67,0,True,True,True,2
123.0,East Ferdows Boulevard,5600000000.0,186666.67,0,True,True,True,3
100.0,Pirouzi,4000000000.0,133333.33,0,True,True,True,2
88.0,Northern Janatabad,2980000000.0,99333.33,0,True,True,True,2
87.0,Pardis,720000000.0,24000.0,0,True,True,True,2
66.0,Ostad Moein,1580000000.0,52666.67,3,True,False,True,2
85.0,Pardis,730000000.0,24333.329999999987,0,True,True,True,2
84.0,Sattarkhan,2600000000.0,86666.67,1,False,True,False,2
110.0,Yousef Abad,5700000000.0,190000.0,0,True,True,True,2
101.0,Yousef Abad,5500000000.0,183333.33,0,True,True,True,2
100.0,Gheitarieh,6800000000.0,226666.67,0,True,True,True,2
45.0,Andisheh,395000000.0,13166.670000000013,1,False,True,False,1
86.0,Pirouzi,2050000000.0,68333.33,3,True,False,True,2
138.0,Islamshahr,1690000000.0,56333.33,0,True,True,True,3
100.0,Tehransar,2000000000.0,66666.67,1,False,True,False,2
55.0,Saadat Abad,4000000000.0,133333.33,0,True,True,True,1
100.0,Gheitarieh,8200000000.0,273333.33,0,True,True,True,2
108.0,Persian Gulf Martyrs Lake,3024000000.0,100800.0,0,True,True,True,2
94.0,Gheitarieh,8350000000.0,278333.33,0,True,True,True,2
101.0,Gheitarieh,8500000000.0,283333.33,0,True,True,True,2
99.0,Gheitarieh,8400000000.0,280000.0,0,True,True,True,1
97.0,Shahrake Gharb,7500000000.0,250000.0,0,True,True,True,2
105.0,Pardis,525000000.0,17500.0,0,True,True,True,2
101.0,Tarasht,3345000000.0,111500.0,0,True,True,True,2
100.0,Gheitarieh,8300000000.0,276666.67,0,True,True,True,2
90.0,Shahrake Qods,990000000.0,33000.0,0,True,True,True,2
90.0,Salsabil,2550000000.0,85000.0,2,True,True,False,3
60.0,Shahrake Azadi,1680000000.0,56000.0,1,False,True,False,2
85.0,Air force,2700000000.0,90000.0,2,True,True,False,2
80.0,Shahrake Qods,560000000.0,18666.670000000013,1,False,True,False,1
115.0,Tarasht,4600000000.0,153333.33,0,True,True,True,2
70.0,Pirouzi,1550000000.0,51666.67,1,False,True,False,2
145.0,Pirouzi,3900000000.0,130000.0,0,True,True,True,3
88.0,Punak,2980000000.0,99333.33,0,True,True,True,2
54.0,Beryanak,830000000.0,27666.670000000013,1,False,True,False,1
65.0,Pirouzi,1650000000.0,55000.0,2,True,True,False,2
70.0,Dehkade Olampic,2000000000.0,66666.67,2,True,True,False,1
63.0,Ostad Moein,1380000000.0,46000.0,0,True,True,True,1
57.00000000000001,Qasr-od-Dasht,1199999999.9999995,39999.99999999997,0,True,True,True,1
85.0,Shahr-e-Ziba,3450000000.0,115000.0,0,True,True,True,2
65.0,West Pars,2000000000.0,66666.67,3,False,True,True,2
88.0,Parand,520000000.0,17333.329999999987,5,False,False,True,3
74.0,Darband,4100000000.0,136666.67,0,True,True,True,2
76.0,Parand,365000000.0,12166.670000000013,4,False,False,False,2
88.0,Parand,580000000.0,19333.329999999987,5,False,False,True,2
49.0,Punak,2694000000.0,89800.0,0,True,True,True,1
95.0,Punak,3900000000.0,130000.0,2,True,True,False,2
65.0,Air force,1690000000.0,56333.33,0,True,True,True,1
86.0,Niavaran,5580000000.0,186000.0,0,True,True,True,2
86.0,Kamranieh,5500000000.0,183333.33,0,True,True,True,2
90.0,Golestan,690000000.0,23000.0,0,True,True,True,2
62.0,Ekhtiarieh,3300000000.0,110000.0,2,True,True,False,2
90.0,Southern Chitgar,690000000.0,23000.0,0,True,True,True,2
90.0,Railway,1315000000.0,43833.32999999999,0,True,True,True,2
70.0,Shahrake Qods,735000000.0,24500.0,0,True,True,True,2
91.0,Tehran Now,3000000000.0,100000.0,0,True,True,True,2
120.0,West Ferdows Boulevard,5000000000.0,166666.67,0,True,True,True,2
65.0,West Ferdows Boulevard,2250000000.0,75000.0,2,True,True,False,2
106.0,West Ferdows Boulevard,3900000000.0,130000.0,0,True,True,True,2
100.0,Gheitarieh,8400000000.0,280000.0,0,True,True,True,2
57.00000000000001,Feiz Garden,1890000000.0,63000.0,0,True,True,True,1
43.0,Beryanak,1199999999.9999995,39999.99999999997,3,False,True,True,1
115.0,Feiz Garden,3500000000.0,116666.67,0,True,True,True,3
80.0,Feiz Garden,2900000000.0,96666.67,0,True,True,True,2
93.0,Southern Janatabad,4600000000.0,153333.33,0,True,True,True,2
65.0,Qasr-od-Dasht,2050000000.0,68333.33,3,True,False,True,2
90.0,Southern Janatabad,3000000000.0,100000.0,0,True,True,True,2
63.0,Azarbaijan,1340000000.0,44666.67000000001,1,False,True,False,2
53.0,Azarbaijan,1500000000.0,50000.0,0,True,True,True,1
50.0,Qasr-od-Dasht,810000000.0,27000.0,1,False,True,False,1
72.0,Qasr-od-Dasht,1615000000.0,53833.33,2,True,True,False,2
80.0,Azarbaijan,2480000000.0,82666.67,0,True,True,True,2
60.0,Andisheh,950000000.0,31666.670000000013,0,True,True,True,2
95.0,Mirdamad,5500000000.0,183333.33,0,True,True,True,2
83.0,Ray,1700000000.0,56666.67,0,True,True,True,2
95.0,Gheitarieh,8300000000.0,276666.67,0,True,True,True,2
83.0,Salsabil,2300000000.0,76666.67,0,True,True,True,2
60.0,Northern Chitgar,875000000.0,29166.670000000013,0,True,True,True,1
65.0,Jeyhoon,1400000000.0,46666.67000000001,0,True,True,True,2
90.0,Gheitarieh,8200000000.0,273333.33,0,True,True,True,2
53.0,Jeyhoon,1420000000.0,47333.32999999999,0,True,True,True,1
43.0,Beryanak,1249999999.9999995,41666.67000000001,0,True,True,True,1
97.0,Southern Janatabad,3880000000.0,129333.33,0,True,True,True,2
42.0,Jeyhoon,960000000.0,32000.0,3,True,False,True,1
120.0,Abazar,3880000000.0,129333.33,0,True,True,True,2
97.0,Sattarkhan,3580000000.0,119333.33,0,True,True,True,2
97.0,Southern Janatabad,3500000000.0,116666.67,0,True,True,True,2
90.0,Southern Janatabad,3280000000.0,109333.33,0,True,True,True,2
97.0,Central Janatabad,3600000000.0,120000.0,0,True,True,True,2
90.0,Southern Janatabad,3680000000.0,122666.67,0,True,True,True,2
90.0,Punak,4680000000.0,156000.0,0,True,True,True,2
136.0,Southern Janatabad,6200000000.0,206666.67,0,True,True,True,3
120.0,Southern Janatabad,4100000000.0,136666.67,0,True,True,True,2
90.0,Punak,3520000000.0,117333.33,0,True,True,True,2
50.0,Punak,2500000000.0,83333.33,0,True,True,True,1
90.0,Mirdamad,6000000000.0,200000.0,0,True,True,True,2
55.0,Punak,2300000000.0,76666.67,0,True,True,True,1
75.0,Jeyhoon,2350000000.0,78333.33,0,True,True,True,2
47.0,Punak,2100000000.0,70000.0,0,True,True,True,1
65.0,Punak,2250000000.0,75000.0,2,True,True,False,2
124.0,Southern Janatabad,5950000000.0,198333.33,0,True,True,True,3
86.0,Punak,4250000000.0,141666.67,0,True,True,True,2
70.0,Punak,3100000000.0,103333.33,0,True,True,True,1
68.0,Punak,2230000000.0,74333.33,2,True,True,False,2
85.0,Yaftabad,1249999999.9999995,41666.67000000001,0,True,True,True,2
67.0,Punak,2600000000.0,86666.67,0,True,True,True,2
72.0,Ozgol,4500000000.0,150000.0,0,True,True,True,1
145.0,Central Janatabad,6150000000.0,205000.0,0,True,True,True,3
65.0,Northern Janatabad,2700000000.0,90000.0,0,True,True,True,1
88.0,Southern Janatabad,2560000000.0,85333.33,0,True,True,True,2
95.0,Ostad Moein,2990000000.0,99666.67,0,True,True,True,2
58.0,Shahran,2850000000.0,95000.0,0,True,True,True,1
120.0,Ekhtiarieh,7700000000.0,256666.67,0,True,True,True,2
130.0,Shahrakeh Naft,7500000000.0,250000.0,0,True,True,True,3
85.0,Punak,2800000000.0,93333.33,2,True,True,False,2
100.0,Islamshahr,1100000000.0,36666.67000000001,2,True,True,False,2
76.0,Shahr-e-Ziba,2480000000.0,82666.67,0,True,True,True,2
125.0,Punak,6000000000.0,200000.0,0,True,True,True,2
110.0,Punak,3900000000.0,130000.0,0,True,True,True,2
96.0,Punak,4150000000.0,138333.33,0,True,True,True,2
75.0,Islamshahr,1249999999.9999995,41666.67000000001,2,True,True,False,2
105.0,Central Janatabad,4300000000.0,143333.33,0,True,True,True,2
160.0,Heravi,7000000000.0,233333.33,0,True,True,True,3
76.0,Jeyhoon,1800000000.0,60000.0,0,True,True,True,2
110.0,Zafar,5550000000.0,185000.0,3,False,True,True,2
105.0,Andisheh,1930000000.0,64333.33,0,True,True,True,2
90.0,Islamshahr,1098000000.0,36600.0,0,True,True,True,2
63.0,Islamshahr,882000000.0,29400.0,0,True,True,True,1
100.0,Central Janatabad,3600000000.0,120000.0,0,True,True,True,2
117.0,Islamshahr,1990000000.0,66333.33,0,True,True,True,3
91.0,Islamshahr,1640000000.0,54666.67,2,True,True,False,2
60.0,Islamshahr,780000000.0,26000.0,2,True,True,False,1
110.0,Islamshahr,2530000000.0,84333.33,0,True,True,True,2
96.0,Ostad Moein,2990000000.0,99666.67,0,True,True,True,2
113.0,Ekhtiarieh,4300000000.0,143333.33,0,True,True,True,2
60.0,Persian Gulf Martyrs Lake,295000000.0,9833.329999999987,0,True,True,True,1
74.0,Southern Janatabad,2800000000.0,93333.33,0,True,True,True,2
125.0,Ostad Moein,3900000000.0,130000.0,0,True,True,True,2
49.0,Dezashib,3150000000.0,105000.0,3,True,False,True,1
134.0,Qasr-od-Dasht,2950000000.0,98333.33,0,True,True,True,3
90.0,Central Janatabad,3600000000.0,120000.0,0,True,True,True,2
110.0,Central Janatabad,4450000000.0,148333.33,0,True,True,True,1
115.0,Punak,5405000000.0,180166.67,0,True,True,True,2
90.0,Darabad,5300000000.0,176666.67,0,True,True,True,2
95.0,North Program Organization,4300000000.0,143333.33,0,True,True,True,2
105.0,Pardis,750000000.0,25000.0,0,True,True,True,2
63.0,Amir Bahador,1638000000.0,54600.0,0,True,True,True,2
88.0,Northern Janatabad,3850000000.0,128333.33,2,True,True,False,2
95.0,Southern Program Organization,4300000000.0,143333.33,0,True,True,True,2
108.0,Heravi,6400000000.0,213333.33,0,True,True,True,2
90.0,Southern Janatabad,3780000000.0,126000.0,0,True,True,True,2
78.0,Parand,425000000.0,14166.670000000013,3,False,True,True,2
120.0,Persian Gulf Martyrs Lake,590000000.0,19666.670000000013,0,True,True,True,3
56.0,West Ferdows Boulevard,2250000000.0,75000.0,0,True,True,True,1
100.0,Southern Janatabad,5700000000.0,190000.0,0,True,True,True,2
63.0,Shahr-e-Ziba,2250000000.0,75000.0,0,True,True,True,2
60.0,Northern Chitgar,875000000.0,29166.670000000013,0,True,True,True,1
125.0,Shahrake Qods,1030000000.0,34333.32999999999,0,True,True,True,2
53.0,Shahrake Qods,395000000.0,13166.670000000013,4,False,False,False,1
62.0,Punak,2200000000.0,73333.33,2,True,True,False,2
113.0,Ekhtiarieh,6000000000.0,200000.0,0,True,True,True,2
93.0,Parand,650000000.0,21666.670000000013,2,True,True,False,2
84.0,Damavand,2150000000.0,71666.67,0,True,True,True,2
83.0,Jeyhoon,2200000000.0,73333.33,0,True,True,True,2
75.0,Saadat Abad,5500000000.0,183333.33,0,True,True,True,2
119.0,Shahran,4700000000.0,156666.67,0,True,True,True,2
105.0,Saadat Abad,4800000000.0,160000.0,0,True,True,True,2
115.0,Ekhtiarieh,6300000000.0,210000.0,0,True,True,True,2
179.0,Velenjak,8055000000.0,268500.0,0,True,True,True,3
86.0,Central Janatabad,3600000000.0,120000.0,0,True,True,True,2
70.0,West Ferdows Boulevard,3650000000.0,121666.67,0,True,True,True,1
48.0,Shahr-e-Ziba,1750000000.0,58333.33,0,True,True,True,1
70.0,Komeil,1249999999.9999995,41666.67000000001,3,False,True,True,2
102.0,Saadat Abad,6120000000.0,204000.0,0,True,True,True,2
85.0,Pardis,470000000.0,15666.670000000013,3,True,False,True,2
72.0,West Ferdows Boulevard,2400000000.0,80000.0,2,True,True,False,2
120.0,Shahrake Qods,1050000000.0,35000.0,0,True,True,True,2
87.0,Shahrake Qods,960000000.0,32000.0,0,True,True,True,2
87.0,Pardis,570000000.0,19000.0,0,True,True,True,2
75.0,Shahr-e-Ziba,3350000000.0,111666.67,0,True,True,True,2
66.0,Ostad Moein,1580000000.0,52666.67,0,True,True,True,2
57.00000000000001,West Ferdows Boulevard,2900000000.0,96666.67,0,True,True,True,1
62.0,West Ferdows Boulevard,2650000000.0,88333.32999999999,0,True,True,True,1
65.0,West Ferdows Boulevard,3100000000.0,103333.33,0,True,True,True,2
70.0,Saadat Abad,3300000000.0,110000.0,1,False,True,False,1
65.0,West Ferdows Boulevard,2800000000.0,93333.33,0,True,True,True,1
100.0,Ostad Moein,2800000000.0,93333.33,0,True,True,True,2
68.0,West Ferdows Boulevard,2900000000.0,96666.67,0,True,True,True,2
101.0,Saadat Abad,5555000000.0,185166.67,0,True,True,True,2
85.0,Ekhtiarieh,5000000000.0,166666.67,0,True,True,True,2
105.0,Andisheh,1000000000.0,33333.32999999999,2,True,True,False,2
83.0,Saadat Abad,4600000000.0,153333.33,3,True,False,True,2
60.0,Saadat Abad,4650000000.0,155000.0,0,True,True,True,1
52.0,Southern Program Organization,2750000000.0,91666.67,0,True,True,True,1
60.0,West Ferdows Boulevard,2850000000.0,95000.0,0,True,True,True,2
60.0,West Ferdows Boulevard,2850000000.0,95000.0,0,True,True,True,2
70.0,East Ferdows Boulevard,3000000000.0,100000.0,0,True,True,True,2
120.0,Saadat Abad,6800000000.0,226666.67,0,True,True,True,2
62.0,Shahrake Qods,510000000.0,17000.0,0,True,True,True,1
70.0,West Ferdows Boulevard,2600000000.0,86666.67,0,True,True,True,2
69.0,Shahran,1850000000.0,61666.67,2,True,True,False,2
97.0,Pardis,770000000.0,25666.670000000013,0,True,True,True,2
70.0,East Ferdows Boulevard,2600000000.0,86666.67,0,True,True,True,1
100.0,Jeyhoon,2300000000.0,76666.67,0,True,True,True,2
75.0,West Ferdows Boulevard,2500000000.0,83333.33,2,True,True,False,2
103.0,Azarbaijan,3150000000.0,105000.0,0,True,True,True,2
85.0,Shahran,2650000000.0,88333.32999999999,0,True,True,True,2
66.0,Qalandari,4250000000.0,141666.67,0,True,True,True,2
106.0,Pardis,800000000.0,26666.670000000013,0,True,True,True,2
101.0,Pirouzi,3300000000.0,110000.0,3,True,False,True,2
106.0,Saadat Abad,6000000000.0,200000.0,0,True,True,True,2
107.0,Eram,2970000000.0,99000.0,2,True,True,False,3
122.0,Jeyhoon,3900000000.0,130000.0,0,True,True,True,2
98.0,Shahr-e-Ziba,3200000000.0,106666.67,0,True,True,True,2
105.0,Pardis,700000000.0,23333.329999999987,0,True,True,True,2
98.0,Pardis,770000000.0,25666.670000000013,0,True,True,True,2
110.0,Ekhtiarieh,8300000000.0,276666.67,0,True,True,True,2
95.0,Ostad Moein,2950000000.0,98333.33,0,True,True,True,2
60.0,Southern Program Organization,2400000000.0,80000.0,0,True,True,True,1
76.0,Parand,345000000.0,11500.0,4,False,False,False,2
120.0,Punak,6000000000.0,200000.0,0,True,True,True,2
90.0,Ekhtiarieh,6000000000.0,200000.0,0,True,True,True,2
110.0,Southern Program Organization,3580000000.0,119333.33,2,True,True,False,2
84.0,Shahrake Qods,982000000.0,32733.329999999987,0,True,True,True,2
76.0,Shahrake Qods,870000000.0,29000.0,0,True,True,True,2
75.0,Parand,400000000.0,13333.329999999987,3,False,True,True,2
170.0,Andisheh,3060000000.0,102000.0,0,True,True,True,4
92.0,Andisheh,930000000.0,31000.0,1,False,True,False,2
122.0,Parand,850000000.0,28333.329999999987,2,True,True,False,3
170.0,Ekhtiarieh,7800000000.0,260000.0,0,True,True,True,3
147.0,Pasdaran,8350000000.0,278333.33,0,True,True,True,3
47.0,Jeyhoon,850000000.0,28333.329999999987,1,False,True,False,1
100.0,Pasdaran,6000000000.0,200000.0,0,True,True,True,2
90.0,Northern Janatabad,3150000000.0,105000.0,0,True,True,True,2
80.0,Shahr-e-Ziba,2550000000.0,85000.0,0,True,True,True,2
59.0,Pirouzi,1600000000.0,53333.33,3,True,False,True,1
87.0,Pardis,850000000.0,28333.329999999987,0,True,True,True,2
50.0,Ostad Moein,1000000000.0,33333.32999999999,3,False,True,True,1
123.0,Gheitarieh,7400000000.0,246666.67,0,True,True,True,3
56.0,Feiz Garden,2200000000.0,73333.33,0,True,True,True,1
105.0,Pardis,945000000.0,31500.0,0,True,True,True,2
57.00000000000001,Azarbaijan,1750000000.0,58333.33,0,True,True,True,1
78.0,Southern Janatabad,3500000000.0,116666.67,0,True,True,True,2
92.0,Southern Janatabad,3880000000.0,129333.33,0,True,True,True,2
100.0,Pardis,1050000000.0,35000.0,0,True,True,True,2
115.0,Shahr-e-Ziba,3870000000.0,129000.0,0,True,True,True,3
115.0,Yousef Abad,5400000000.0,180000.0,0,True,True,True,2
60.0,Central Janatabad,2190000000.0,73000.0,2,True,True,False,1
101.0,North Program Organization,5150000000.0,171666.67,0,True,True,True,2
98.0,Southern Janatabad,3600000000.0,120000.0,0,True,True,True,2
92.0,Punak,3870000000.0,129000.0,0,True,True,True,2
90.0,Northern Janatabad,3880000000.0,129333.33,0,True,True,True,2
150.0,West Ferdows Boulevard,7200000000.0,240000.0,0,True,True,True,3
106.0,Persian Gulf Martyrs Lake,2960000000.0,98666.67,0,True,True,True,2
135.0,Dehkade Olampic,4200000000.0,140000.0,0,True,True,True,3
105.0,Pardis,890000000.0,29666.670000000013,0,True,True,True,2
115.0,Tarasht,3600000000.0,120000.0,2,True,True,False,2
110.0,Water Organization,3950000000.0,131666.67,2,True,True,False,2
90.0,Northern Janatabad,3150000000.0,105000.0,3,False,True,True,2
54.0,Punak,2000000000.0,66666.67,3,False,True,True,1
130.0,Gheitarieh,8700000000.0,290000.0,0,True,True,True,3
123.0,Azadshahr,3450000000.0,115000.0,2,True,True,False,3
105.0,Dehkade Olampic,4100000000.0,136666.67,0,True,True,True,2
103.0,Shahran,4128000000.0,137600.0,0,True,True,True,3
105.0,Pardis,710000000.0,23666.670000000013,0,True,True,True,2
161.0,Persian Gulf Martyrs Lake,6400000000.0,213333.33,0,True,True,True,3
115.0,Shahrake Qods,1600000000.0,53333.33,3,False,True,True,3
85.0,Azadshahr,3100000000.0,103333.33,4,False,False,False,2
50.0,Shahran,1820000000.0,60666.67,2,True,True,False,2
160.0,Persian Gulf Martyrs Lake,6700000000.0,223333.33,0,True,True,True,3
98.0,Shahr-e-Ziba,3220000000.0,107333.33,0,True,True,True,2
117.0,Shahran,3880000000.0,129333.33,0,True,True,True,2
77.0,West Ferdows Boulevard,3400000000.0,113333.33,0,True,True,True,2
100.0,Yousef Abad,3950000000.0,131666.67,2,True,True,False,2
85.0,Northern Janatabad,2950000000.0,98333.33,2,True,True,False,2
127.0,Hakimiyeh,4480000000.0,149333.33,0,True,True,True,3
79.0,Shahran,2950000000.0,98333.33,0,True,True,True,2
66.0,West Ferdows Boulevard,2270000000.0,75666.67,0,True,True,True,2
100.0,Gheitarieh,8000000000.0,266666.67,0,True,True,True,2
93.0,Atabak,1300000000.0000005,43333.32999999999,0,True,True,True,2
80.0,Yousef Abad,4250000000.0,141666.67,0,True,True,True,2
119.0,Shahran,5400000000.0,180000.0,0,True,True,True,2
100.0,Ekhtiarieh,6500000000.0,216666.67,0,True,True,True,2
115.0,Shahran,3840000000.0,128000.0,0,True,True,True,2
52.0,Ekhtiarieh,3700000000.0,123333.33,0,True,True,True,1
136.0,Persian Gulf Martyrs Lake,1360000000.0,45333.32999999999,0,True,True,True,3
95.0,Shahran,5000000000.0,166666.67,0,True,True,True,2
83.0,Shahran,3100000000.0,103333.33,0,True,True,True,3
100.0,Shahrake Qods,1700000000.0,56666.67,0,True,True,True,2
70.0,Shahran,2550000000.0,85000.0,2,True,True,False,2
73.0,Shahran,2580000000.0,86000.0,2,True,True,False,2
70.0,Shahr-e-Ziba,2000000000.0,66666.67,0,True,True,True,2
105.0,Pardis,500000000.0,16666.670000000013,0,True,True,True,2
69.0,Shahr-e-Ziba,2050000000.0,68333.33,0,True,True,True,2
87.0,Pardis,530000000.0,17666.670000000013,0,True,True,True,2
66.0,Pardis,720000000.0,24000.0,0,True,True,True,1
98.0,Pardis,1000000000.0,33333.32999999999,0,True,True,True,2
64.0,Shahr-e-Ziba,1980000000.0,66000.0,0,True,True,True,2
65.0,Shahr-e-Ziba,2000000000.0,66666.67,0,True,True,True,2
85.0,Central Janatabad,3350000000.0,111666.67,0,True,True,True,2
85.0,Punak,4500000000.0,150000.0,0,True,True,True,2
93.0,Gheitarieh,5600000000.0,186666.67,0,True,True,True,2
117.0,Shahrake Gharb,6800000000.0,226666.67,0,True,True,True,3
85.0,Pakdasht,640000000.0,21333.329999999987,0,True,True,True,2
60.0,Persian Gulf Martyrs Lake,875000000.0,29166.670000000013,0,True,True,True,1
60.0,Persian Gulf Martyrs Lake,870000000.0,29000.0,0,True,True,True,1
58.0,Sabalan,1199999999.9999995,39999.99999999997,0,True,True,True,2
118.0,Shahrake Qods,960000000.0,32000.0,0,True,True,True,2
98.0,Gheitarieh,8700000000.0,290000.0,0,True,True,True,2
60.0,Narmak,2100000000.0,70000.0,3,False,True,True,1
85.0,Gheitarieh,7400000000.0,246666.67,0,True,True,True,2
110.0,Heravi,5000000000.0,166666.67,0,True,True,True,2
99.0,Heravi,4900000000.0,163333.33,0,True,True,True,2
85.0,Gheitarieh,7300000000.0,243333.33,0,True,True,True,2
103.0,Heravi,6640000000.0,221333.33,0,True,True,True,2
90.0,Pirouzi,2650000000.0,88333.32999999999,0,True,True,True,2
88.0,Gheitarieh,7600000000.0,253333.33,0,True,True,True,2
100.0,Gheitarieh,8500000000.0,283333.33,0,True,True,True,2
100.0,Saadat Abad,6500000000.0,216666.67,0,True,True,True,2
116.0,Gheitarieh,8000000000.0,266666.67,0,True,True,True,3
61.0,Si Metri Ji,1318000000.0,43933.32999999999,0,True,True,True,1
70.0,Jeyhoon,1550000000.0,51666.67,0,True,True,True,2
62.0,Beryanak,1400000000.0,46666.67000000001,0,True,True,True,2
120.0,Ostad Moein,3950000000.0,131666.67,0,True,True,True,3
87.0,Amirabad,4780000000.0,159333.33,0,True,True,True,2
80.0,Parand,500000000.0,16666.670000000013,0,True,True,True,2
57.00000000000001,Ostad Moein,1320000000.0,44000.0,3,False,True,True,1
84.0,Pirouzi,2250000000.0,75000.0,0,True,True,True,2
93.0,Saadat Abad,5600000000.0,186666.67,0,True,True,True,2
85.0,Gheitarieh,8000000000.0,266666.67,0,True,True,True,2
100.0,Saadat Abad,7400000000.0,246666.67,0,True,True,True,2
122.0,Saadat Abad,8000000000.0,266666.67,0,True,True,True,3
56.0,Ostad Moein,1500000000.0,50000.0,0,True,True,True,2
140.0,Shahrake Qods,2590000000.0,86333.33,0,True,True,True,3
67.0,Jeyhoon,1500000000.0,50000.0,2,True,True,False,2
86.0,Gheitarieh,7200000000.0,240000.0,0,True,True,True,2
120.0,Ostad Moein,3950000000.0,131666.67,0,True,True,True,3
84.0,Gheitarieh,7400000000.0,246666.67,0,True,True,True,2
86.0,Central Janatabad,3800000000.0,126666.67,0,True,True,True,2
85.0,Gheitarieh,7300000000.0,243333.33,0,True,True,True,2
67.0,Shahran,2300000000.0,76666.67,0,True,True,True,2
90.0,Northern Janatabad,4800000000.0,160000.0,0,True,True,True,2
83.0,Gheitarieh,7300000000.0,243333.33,0,True,True,True,2
70.0,Jeyhoon,1730000000.0,57666.67,0,True,True,True,2
88.0,Shahrake Qods,1135199999.9999995,37840.0,0,True,True,True,2
100.0,Shahrake Qods,650000000.0,21666.670000000013,4,False,False,False,2
100.0,Shahrake Qods,1000000000.0,33333.32999999999,0,True,True,True,2
60.0,Southern Janatabad,2300000000.0,76666.67,0,True,True,True,2
76.0,Jeyhoon,1850000000.0,61666.67,0,True,True,True,2
90.0,Shahrake Qods,900000000.0,30000.0,0,True,True,True,2
65.0,Shahrake Qods,535000000.0,17833.329999999987,0,True,True,True,1
80.0,Shahrake Qods,680000000.0,22666.670000000013,0,True,True,True,2
135.0,Gheitarieh,8700000000.0,290000.0,0,True,True,True,2
94.0,Shahrake Qods,950000000.0,31666.670000000013,0,True,True,True,2
110.0,Gheitarieh,8200000000.0,273333.33,0,True,True,True,2
115.0,Farmanieh,6900000000.0,230000.0,0,True,True,True,3
115.0,Farmanieh,6900000000.0,230000.0,3,False,True,True,3
60.0,Damavand,900000000.0,30000.0,4,False,False,False,1
105.0,Saadat Abad,5800000000.0,193333.33,0,True,True,True,2
61.0,Salsabil,1040000000.0,34666.67000000001,1,False,True,False,2
100.0,Saadat Abad,6000000000.0,200000.0,0,True,True,True,2
145.0,Jeyhoon,4600000000.0,153333.33,0,True,True,True,3
87.0,Pardis,479000000.0,15966.670000000013,0,True,True,True,2
87.0,Pardis,496000000.0,16533.329999999987,0,True,True,True,2
115.0,Shahrake Gharb,6500000000.0,216666.67,0,True,True,True,3
85.0,Pardis,690000000.0,23000.0,0,True,True,True,2
67.0,Punak,2280000000.0,76000.0,2,True,True,False,2
94.0,Shahran,2280000000.0,76000.0,0,True,True,True,2
90.0,Shahran,3200000000.0,106666.67,0,True,True,True,2
86.0,Pardis,890000000.0,29666.670000000013,0,True,True,True,2
